"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"48894099999","2018-01-14","10.65","106.7166666","3.6","NHA BE, VM","  78.0"," 8","  70.3"," 8","1011.6"," 8","011.2"," 8"," 12.4"," 8","  1.5"," 8","  3.9","999.9","  81.0","*","  73.4"," "," 0.00","I","999.9","000000"
"48894099999","2018-01-15","10.65","106.7166666","3.6","NHA BE, VM","  78.9"," 8","  72.9"," 8","1010.1"," 8","009.7"," 8"," 11.2"," 8","  1.7"," 7","  7.8","999.9","  85.1","*","  76.1"," "," 0.00","I","999.9","000000"
"48894099999","2018-01-16","10.65","106.7166666","3.6","NHA BE, VM","  79.6"," 7","  73.2"," 7","1009.6"," 7","009.2"," 7"," 11.0"," 7","  1.7"," 7","  3.9","999.9","  84.6","*","  75.0"," "," 0.00","I","999.9","000000"
"48894099999","2018-01-17","10.65","106.7166666","3.6","NHA BE, VM","  79.3"," 8","  73.9"," 8","1009.3"," 8","008.9"," 8"," 12.4"," 8","  1.9"," 8","  5.8","999.9","  85.3","*","  75.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-01-18","10.65","106.7166666","3.6","NHA BE, VM","  79.7"," 8","  73.5"," 8","1009.3"," 8","008.9"," 8","  9.3"," 8","  0.6"," 7","  3.9","999.9","  88.7","*","  74.3"," "," 0.03","G","999.9","010010"
"48894099999","2018-01-19","10.65","106.7166666","3.6","NHA BE, VM","  77.8"," 8","  75.1"," 8","1009.9"," 8","009.5"," 8"," 11.7"," 8","  0.5"," 8","  3.9","999.9","  80.1","*","  74.5"," "," 0.35","G","999.9","010000"
"48894099999","2018-01-20","10.65","106.7166666","3.6","NHA BE, VM","  81.7"," 8","  73.6"," 8","1008.9"," 8","008.5"," 8"," 11.2"," 8","  2.2"," 8","  3.9","999.9","  90.3"," ","  75.2"," "," 0.00","G","999.9","000000"
"48894099999","2018-01-21","10.65","106.7166666","3.6","NHA BE, VM","  81.1"," 8","  74.6"," 8","1008.3"," 8","007.9"," 8","  8.9"," 8","  1.2"," 8","  5.8","999.9","  88.9","*","  76.1"," "," 0.00","G","999.9","000000"
"48894099999","2018-01-22","10.65","106.7166666","3.6","NHA BE, VM","  80.1"," 8","  75.1"," 8","1008.2"," 8","007.8"," 8"," 11.2"," 8","  1.4"," 7","  5.8","999.9","  86.0","*","  76.1","*"," 0.14","G","999.9","010000"
"48894099999","2018-01-23","10.65","106.7166666","3.6","NHA BE, VM","  81.0"," 8","  73.5"," 8","1008.0"," 8","007.6"," 8"," 12.4"," 8","  3.6"," 6","  5.8","999.9","  86.4","*","  75.4"," "," 0.00","G","999.9","000000"
"48894099999","2018-01-24","10.65","106.7166666","3.6","NHA BE, VM","  81.1"," 8","  73.2"," 8","1007.6"," 8","007.2"," 8"," 12.4"," 8","  3.3"," 7","  7.8","999.9","  88.2","*","  76.6","*"," 0.00","I","999.9","000000"
"48894099999","2018-01-25","10.65","106.7166666","3.6","NHA BE, VM","  80.9"," 8","  71.9"," 8","1007.7"," 8","007.3"," 8"," 12.4"," 8","  1.5"," 8","  3.9","999.9","  89.1","*","  75.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-01-26","10.65","106.7166666","3.6","NHA BE, VM","  80.6"," 8","  73.1"," 8","1008.2"," 8","007.7"," 8"," 12.4"," 8","  1.5"," 8","  3.9","999.9","  88.2","*","  75.6","*"," 0.00","I","999.9","000000"
"48894099999","2018-01-27","10.65","106.7166666","3.6","NHA BE, VM","  81.7"," 8","  73.7"," 8","1008.5"," 8","008.1"," 8"," 11.2"," 8","  3.2"," 8","  9.7","999.9","  89.2","*","  75.6"," "," 0.00","I","999.9","000000"
"48894099999","2018-01-28","10.65","106.7166666","3.6","NHA BE, VM","  80.9"," 8","  73.9"," 8","1009.3"," 8","008.9"," 8"," 11.7"," 8","  2.7"," 8","  5.8","999.9","  88.5","*","  74.7","*"," 0.00","G","999.9","000000"
"48894099999","2018-01-29","10.65","106.7166666","3.6","NHA BE, VM","  80.4"," 8","  74.1"," 8","1010.6"," 8","010.2"," 8"," 12.4"," 8","999.9"," 0","999.9","999.9","  88.9"," ","  74.8"," "," 0.15","G","999.9","000000"
"48894099999","2018-01-30","10.65","106.7166666","3.6","NHA BE, VM","  81.2"," 8","  73.8"," 8","1010.5"," 8","010.0"," 8"," 11.2"," 8","  2.9"," 6","  5.8","999.9","  89.4","*","  75.6"," "," 0.00","G","999.9","000000"
"48894099999","2018-01-31","10.65","106.7166666","3.6","NHA BE, VM","  80.6"," 8","  73.8"," 8","1011.4"," 8","011.0"," 8"," 12.4"," 8","  1.7"," 8","  5.8","999.9","  89.1","*","  76.1"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-01","10.65","106.7166666","3.6","NHA BE, VM","  80.6"," 8","  70.7"," 8","1011.8"," 8","011.4"," 8"," 12.4"," 8","  3.2"," 8","  5.8","999.9","  88.2","*","  75.4","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-02","10.65","106.7166666","3.6","NHA BE, VM","  80.1"," 8","  70.6"," 8","1012.9"," 8","012.5"," 8"," 12.4"," 8","  4.3"," 5","  5.8","999.9","  89.4"," ","  74.1"," "," 0.00","G","999.9","000000"
"48894099999","2018-02-03","10.65","106.7166666","3.6","NHA BE, VM","  79.4"," 8","  70.2"," 8","1013.0"," 8","012.6"," 8"," 12.4"," 8","  4.7"," 5","  5.8","999.9","  89.6"," ","  73.4","*"," 0.00","G","999.9","000000"
"48894099999","2018-02-04","10.65","106.7166666","3.6","NHA BE, VM","  78.7"," 8","  69.6"," 8","1013.7"," 8","013.3"," 8"," 12.4"," 8"," 11.3"," 5"," 46.6","999.9","  88.9"," ","  71.6"," "," 0.00","G","999.9","000000"
"48894099999","2018-02-05","10.65","106.7166666","3.6","NHA BE, VM","  77.2"," 8","  67.6"," 8","1014.3"," 8","013.9"," 8"," 12.4"," 8","999.9"," 0","999.9","999.9","  88.7"," ","  68.4","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-06","10.65","106.7166666","3.6","NHA BE, VM","  76.4"," 8","  65.9"," 8","1014.0"," 8","013.6"," 8"," 12.4"," 8","999.9"," 0","999.9","999.9","  86.9"," ","  68.0"," "," 0.00","G","999.9","000000"
"48894099999","2018-02-07","10.65","106.7166666","3.6","NHA BE, VM","  75.9"," 8","  65.4"," 8","1013.7"," 8","013.3"," 8"," 11.2"," 8","  5.4"," 5","  5.8","999.9","  84.7"," ","  69.6"," "," 0.00","G","999.9","000000"
"48894099999","2018-02-08","10.65","106.7166666","3.6","NHA BE, VM","  76.1"," 8","  66.7"," 8","1012.8"," 8","012.4"," 8"," 12.4"," 8","  2.7"," 8","  5.8","999.9","  84.2","*","  70.7"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-09","10.65","106.7166666","3.6","NHA BE, VM","  76.5"," 8","  67.8"," 8","1012.5"," 8","012.1"," 8"," 12.4"," 8","  2.4"," 8","  5.8","999.9","  86.0","*","  70.5"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-10","10.65","106.7166666","3.6","NHA BE, VM","  77.4"," 8","  70.1"," 8","1013.3"," 8","012.9"," 8"," 12.4"," 8","  2.9"," 8","  3.9","999.9","  84.7","*","  71.6"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-11","10.65","106.7166666","3.6","NHA BE, VM","  78.3"," 8","  70.3"," 8","1014.1"," 8","013.7"," 8","  9.3"," 8","  2.7"," 8","  5.8","999.9","  86.9","*","  72.0","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-12","10.65","106.7166666","3.6","NHA BE, VM","  79.3"," 8","  68.4"," 8","1013.5"," 7","013.1"," 7"," 11.2"," 8","  1.9"," 7","  5.8","999.9","  89.6","*","  71.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-13","10.65","106.7166666","3.6","NHA BE, VM","  78.4"," 8","  68.3"," 8","1014.0"," 8","013.6"," 8"," 12.4"," 8","  2.2"," 8","  5.8","999.9","  87.1","*","  71.6"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-14","10.65","106.7166666","3.6","NHA BE, VM","  79.2"," 8","  67.7"," 8","1014.7"," 8","014.5"," 7"," 12.4"," 8","  2.4"," 8","  5.8","999.9","  90.7","*","  71.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-15","10.65","106.7166666","3.6","NHA BE, VM","  79.6"," 8","  73.0"," 8","1013.5"," 8","013.1"," 8"," 12.4"," 8","  2.9"," 8","  7.8","999.9","  87.8","*","  72.1"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-16","10.65","106.7166666","3.6","NHA BE, VM","  77.4"," 8","  71.8"," 6","1011.1"," 7","011.1"," 8"," 12.4"," 8","  3.2"," 8","  7.8","999.9","  90.5","*","  58.5","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-17","10.65","106.7166666","3.6","NHA BE, VM","  80.0"," 8","  72.6"," 8","1010.8"," 8","010.4"," 8"," 11.0"," 8","  5.8"," 5","  7.8","999.9","  86.9","*","  74.3"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-18","10.65","106.7166666","3.6","NHA BE, VM","  81.0"," 8","  73.0"," 8","1011.1"," 8","010.7"," 8"," 11.7"," 8","  4.1"," 8","  9.7","999.9","  88.7","*","  74.7"," "," 0.00","G","999.9","010000"
"48894099999","2018-02-19","10.65","106.7166666","3.6","NHA BE, VM","  82.2"," 8","  71.2"," 8","1010.7"," 8","010.3"," 8"," 12.4"," 8","  7.8"," 7"," 15.5","999.9","  92.5","*","  75.7"," "," 0.00","G","999.9","000000"
"48894099999","2018-02-20","10.65","106.7166666","3.6","NHA BE, VM","  81.4"," 8","  69.7"," 8","1010.0"," 8","009.6"," 8"," 12.4"," 8","  5.3"," 8","  9.7","999.9","  91.4","*","  75.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-21","10.65","106.7166666","3.6","NHA BE, VM","  82.5"," 8","  71.6"," 8","1009.4"," 8","009.0"," 8"," 12.4"," 8","  5.6"," 8","  9.7","999.9","  90.7","*","  73.9"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-22","10.65","106.7166666","3.6","NHA BE, VM","  82.7"," 8","  71.6"," 8","1009.7"," 8","009.3"," 8"," 12.4"," 8","  2.2"," 8","  5.8","999.9","  93.2","*","  75.2","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-23","10.65","106.7166666","3.6","NHA BE, VM","  82.8"," 8","  70.3"," 8","1011.4"," 8","011.0"," 8"," 12.4"," 8","  6.7"," 7"," 13.6","999.9","  92.5","*","  74.8"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-24","10.65","106.7166666","3.6","NHA BE, VM","  82.6"," 8","  69.4"," 8","1012.3"," 8","011.9"," 8"," 12.4"," 8","  2.4"," 8","  5.8","999.9","  93.6","*","  75.2","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-25","10.65","106.7166666","3.6","NHA BE, VM","  81.7"," 8","  70.9"," 8","1011.1"," 8","010.7"," 8"," 12.4"," 8","  3.2"," 8","  5.8","999.9","  92.3","*","  74.3"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-26","10.65","106.7166666","3.6","NHA BE, VM","  80.7"," 7","  70.8"," 7","1010.8"," 7","010.4"," 7"," 12.4"," 7","  1.9"," 7","  5.8","999.9","  88.2","*","  75.4","*"," 0.00","I","999.9","000000"
"48894099999","2018-02-27","10.65","106.7166666","3.6","NHA BE, VM","  81.7"," 8","  71.5"," 8","1010.1"," 8","009.7"," 8"," 12.4"," 8","  2.6"," 6","  9.7","999.9","  91.4","*","  74.7"," "," 0.00","I","999.9","000000"
"48894099999","2018-02-28","10.65","106.7166666","3.6","NHA BE, VM","  82.7"," 8","  72.8"," 8","1009.8"," 8","009.4"," 8"," 12.4"," 8","  2.9"," 6","  5.8","999.9","  92.5","*","  76.8"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-01","10.65","106.7166666","3.6","NHA BE, VM","  82.9"," 8","  73.5"," 8","1009.8"," 8","009.4"," 8"," 12.4"," 8","  4.9"," 8","  9.7","999.9","  90.0","*","  77.4"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-02","10.65","106.7166666","3.6","NHA BE, VM","  82.1"," 8","  74.2"," 8","1009.2"," 8","008.9"," 8"," 12.4"," 8","  5.3"," 8","  9.7","999.9","  90.0","*","  77.4"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-03","10.65","106.7166666","3.6","NHA BE, VM","  80.7"," 8","  74.6"," 8","1009.5"," 8","009.1"," 8"," 12.4"," 8","  4.1"," 8","  7.8","999.9","  86.9","*","  75.6","*"," 0.00","I","999.9","000000"
"48894099999","2018-03-04","10.65","106.7166666","3.6","NHA BE, VM","  82.6"," 8","  74.0"," 8","1009.6"," 8","009.2"," 8"," 12.4"," 8","  3.9"," 8","  5.8","999.9","  90.0","*","  75.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-05","10.65","106.7166666","3.6","NHA BE, VM","  83.2"," 8","  73.9"," 8","1010.0"," 8","009.6"," 8"," 12.4"," 8","  2.9"," 8","  5.8","999.9","  90.7","*","  77.9"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-06","10.65","106.7166666","3.6","NHA BE, VM","  82.8"," 8","  73.5"," 8","1010.5"," 8","010.1"," 8"," 12.4"," 8","  4.9"," 8","  9.7","999.9","  89.6","*","  77.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-07","10.65","106.7166666","3.6","NHA BE, VM","  83.5"," 8","  71.0"," 8","1010.0"," 8","009.6"," 8"," 12.4"," 8","  3.4"," 8","  5.8","999.9","  92.7","*","  77.4"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-08","10.65","106.7166666","3.6","NHA BE, VM","  83.6"," 8","  72.7"," 8","1010.1"," 8","009.7"," 8"," 12.4"," 8","  3.2"," 8","  5.8","999.9","  94.3","*","  74.3"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-09","10.65","106.7166666","3.6","NHA BE, VM","  83.6"," 8","  70.9"," 8","1010.6"," 8","010.2"," 8"," 12.4"," 8","  2.7"," 8","  3.9","999.9","  92.7","*","  76.5","*"," 0.00","I","999.9","000000"
"48894099999","2018-03-10","10.65","106.7166666","3.6","NHA BE, VM","  82.3"," 8","  70.7"," 8","1011.4"," 8","011.0"," 8"," 12.4"," 8","  2.7"," 8","  5.8","999.9","  90.9","*","  75.6"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-11","10.65","106.7166666","3.6","NHA BE, VM","  82.7"," 8","  69.3"," 8","1011.7"," 8","011.3"," 8"," 12.4"," 8","  1.9"," 8","  5.8","999.9","  90.9","*","  74.5"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-12","10.65","106.7166666","3.6","NHA BE, VM","  82.0"," 8","  70.5"," 8","1011.5"," 8","011.1"," 8"," 12.4"," 8","  3.2"," 8","  9.7","999.9","  91.8","*","  74.5"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-13","10.65","106.7166666","3.6","NHA BE, VM","  82.4"," 8","  70.7"," 8","1011.2"," 8","010.8"," 8"," 12.4"," 8","  4.1"," 8","  9.7","999.9","  91.8","*","  76.5"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-14","10.65","106.7166666","3.6","NHA BE, VM","  82.6"," 8","  72.5"," 8","1010.8"," 8","010.4"," 8"," 12.4"," 8","  4.9"," 8","  7.8","999.9","  90.9","*","  76.6"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-15","10.65","106.7166666","3.6","NHA BE, VM","  83.2"," 8","  74.2"," 8","1011.1"," 8","010.7"," 8"," 12.4"," 8","  5.3"," 8","  9.7","999.9","  91.4","*","  77.0"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-16","10.65","106.7166666","3.6","NHA BE, VM","  83.2"," 8","  74.1"," 8","1011.4"," 8","011.0"," 8"," 12.4"," 8","  4.1"," 8","  7.8","999.9","  90.9","*","  77.9"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-17","10.65","106.7166666","3.6","NHA BE, VM","  83.8"," 8","  73.2"," 8","1010.9"," 8","010.5"," 8"," 12.4"," 8","  7.8"," 8"," 11.7","999.9","  92.7","*","  77.2"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-18","10.65","106.7166666","3.6","NHA BE, VM","  83.7"," 8","  72.1"," 8","1011.4"," 8","011.0"," 8"," 12.4"," 8","  6.8"," 8"," 11.7","999.9","  92.7","*","  77.9","*"," 0.00","I","999.9","000000"
"48894099999","2018-03-19","10.65","106.7166666","3.6","NHA BE, VM","  83.5"," 8","  73.5"," 8","1010.9"," 8","010.5"," 8"," 12.4"," 8","  6.1"," 8","  7.8","999.9","  91.8","*","  77.0"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-20","10.65","106.7166666","3.6","NHA BE, VM","  83.2"," 8","  74.6"," 8","1010.1"," 8","009.7"," 8"," 12.4"," 8","  3.6"," 8","  7.8","999.9","  91.8","*","  77.7"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-21","10.65","106.7166666","3.6","NHA BE, VM","  83.5"," 8","  73.9"," 8","1009.9"," 8","009.5"," 8"," 12.4"," 8","  3.4"," 8","  7.8","999.9","  92.3","*","  77.7"," "," 0.00","I","999.9","000000"
"48894099999","2018-03-22","10.65","106.7166666","3.6","NHA BE, VM","  81.5"," 8","  73.6"," 8","1008.7"," 8","008.3"," 8"," 12.4"," 8","  1.2"," 8","  3.9","999.9","  93.0"," ","  71.6"," "," 0.44","G","999.9","010000"
"48894099999","2018-03-23","10.65","106.7166666","3.6","NHA BE, VM","  82.8"," 8","  69.4"," 8","1010.3"," 8","010.0"," 8"," 12.4"," 8","  3.1"," 7","  5.8","999.9","  91.6","*","  75.6","*"," 0.00","G","999.9","000000"
"48894099999","2018-03-24","10.65","106.7166666","3.6","NHA BE, VM","  82.9"," 8","  69.7"," 8","1011.5"," 8","011.1"," 8"," 12.4"," 8","  2.9"," 4","  7.8","999.9","  93.6"," ","  75.2"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-25","10.65","106.7166666","3.6","NHA BE, VM","  83.4"," 8","  71.7"," 8","1012.7"," 8","012.3"," 8"," 12.4"," 8","  6.2"," 5"," 11.7","999.9","  95.0"," ","  75.2"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-26","10.65","106.7166666","3.6","NHA BE, VM","  83.1"," 8","  70.8"," 8","1011.8"," 8","011.4"," 8"," 12.4"," 8","  4.1"," 8","  7.8","999.9","  95.9"," ","  75.9"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-27","10.65","106.7166666","3.6","NHA BE, VM","  82.4"," 8","  71.7"," 8","1011.1"," 8","010.7"," 8"," 12.4"," 8","  4.7"," 5","  7.8","999.9","  92.7"," ","  75.6"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-28","10.65","106.7166666","3.6","NHA BE, VM","  82.4"," 8","  71.5"," 8","1010.7"," 8","010.3"," 8"," 12.4"," 8","  8.3"," 4","  9.7","999.9","  92.7"," ","  76.5"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-29","10.65","106.7166666","3.6","NHA BE, VM","  82.0"," 8","  71.2"," 8","1010.7"," 8","010.3"," 8"," 12.4"," 8","  3.9"," 6","  5.8","999.9","  91.2"," ","  77.7"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-30","10.65","106.7166666","3.6","NHA BE, VM","  82.3"," 8","  73.8"," 8","1010.5"," 8","010.1"," 8"," 12.4"," 8","  5.1"," 8","  9.7","999.9","  89.4"," ","  78.4"," "," 0.00","G","999.9","000000"
"48894099999","2018-03-31","10.65","106.7166666","3.6","NHA BE, VM","  79.4"," 8","  74.1"," 8","1010.3"," 8","009.9"," 8","  8.7"," 8","  3.9"," 4","  5.8","999.9","  87.8"," ","  75.6"," "," 0.98","G","999.9","010000"
"48894099999","2018-04-01","10.65","106.7166666","3.6","NHA BE, VM","  80.8"," 8","  71.2"," 8","1010.1"," 8","009.7"," 8"," 12.4"," 8","  4.5"," 6","  5.8","999.9","  88.7"," ","  75.9"," "," 0.00","G","999.9","000000"
"48894099999","2018-04-02","10.65","106.7166666","3.6","NHA BE, VM","  81.7"," 8","  70.5"," 7","1010.2"," 7","009.9"," 8"," 12.4"," 8","  6.5"," 6","  7.8","999.9","  90.5"," ","  76.1"," "," 0.00","G","999.9","000000"
"48894099999","2018-04-03","10.65","106.7166666","3.6","NHA BE, VM","  81.5"," 8","  72.3"," 8","1010.2"," 8","009.8"," 8"," 12.4"," 8","  4.4"," 7","  5.8","999.9","  90.0"," ","  77.5"," "," 0.00","G","999.9","000000"
"48894099999","2018-04-04","10.65","106.7166666","3.6","NHA BE, VM","  82.1"," 8","  71.5"," 8","1009.3"," 8","008.9"," 8"," 12.4"," 8","  5.6"," 8","  7.8","999.9","  88.0","*","  76.1"," "," 0.00","I","999.9","000000"
"48894099999","2018-04-05","10.65","106.7166666","3.6","NHA BE, VM","  82.5"," 8","  72.8"," 8","1008.7"," 8","008.3"," 8"," 12.4"," 8","  4.9"," 8","  9.7","999.9","  88.9","*","  77.9","*"," 0.00","I","999.9","000000"
"48894099999","2018-04-06","10.65","106.7166666","3.6","NHA BE, VM","  83.2"," 8","  73.4"," 8","1009.5"," 8","009.1"," 8"," 11.7"," 8","  6.3"," 8","  9.7","999.9","  88.9","*","  77.9"," "," 0.00","I","999.9","000000"
"48894099999","2018-04-07","10.65","106.7166666","3.6","NHA BE, VM","  84.3"," 8","  72.8"," 8","1010.8"," 8","010.4"," 8"," 12.4"," 8","  2.9"," 8","  9.7","999.9","  92.5","*","  78.4"," "," 0.04","G","999.9","000000"
"48894099999","2018-04-08","10.65","106.7166666","3.6","NHA BE, VM","  82.5"," 8","  72.1"," 8","1011.7"," 8","011.2"," 8"," 12.4"," 8","  1.7"," 8","  5.8","999.9","  87.8","*","  77.0","*"," 0.00","G","999.9","000000"
"48894099999","2018-04-09","10.65","106.7166666","3.6","NHA BE, VM","  85.1"," 8","  70.3"," 8","1010.5"," 8","010.1"," 8"," 12.4"," 8","  1.9"," 8","  5.8","999.9","  92.3","*","  75.4"," "," 0.00","I","999.9","000000"
"48894099999","2018-04-10","10.65","106.7166666","3.6","NHA BE, VM","  84.6"," 8","  72.6"," 8","1010.1"," 8","009.7"," 8"," 12.4"," 8","  3.4"," 8","  9.7","999.9","  92.7","*","  79.7","*"," 0.00","I","999.9","000000"
"48894099999","2018-04-11","10.65","106.7166666","3.6","NHA BE, VM","  85.1"," 7","  74.9"," 7","1009.2"," 6","008.8"," 6"," 12.4"," 7","  5.8"," 7","  7.8","999.9","  92.5","*","  79.5"," "," 0.00","I","999.9","000000"
"48894099999","2018-04-12","10.65","106.7166666","3.6","NHA BE, VM","  84.4"," 8","  75.1"," 8","1009.2"," 8","008.8"," 8"," 12.4"," 8","  3.9"," 8","  5.8","999.9","  92.3","*","  79.2","*"," 0.00","I","999.9","000000"
"48894099999","2018-04-13","10.65","106.7166666","3.6","NHA BE, VM","  83.9"," 7","  75.0"," 7","1009.9"," 7","009.5"," 7"," 12.4"," 7","  5.1"," 5","  7.8","999.9","  93.4"," ","  79.3","*"," 0.00","G","999.9","000000"
"48894099999","2018-04-14","10.65","106.7166666","3.6","NHA BE, VM","  85.2"," 8","  75.5"," 8","1008.5"," 8","008.1"," 8"," 12.4"," 8","  5.8"," 6","  9.7","999.9","  94.1"," ","  78.8"," "," 0.00","G","999.9","000000"
